"latitud_grados","longitud_grados","altura_mts","estacion_codigo","muestra_UTC","temperatura_centigrados","humedad_porcentaje","puntoRocio_centigrados","velocidadViento_km_hora","direccionViento_grados","presion_hPa","precipitacion24horas_mm","precipitacion6horas_mm","precipitacion1hora_mm","precipitacion10minutos_mm"
-32.79897,-56.52905,75.48,"URU603",20181121001000,21.3,70,15.7,6,61,1014.6,NaN,NaN,NaN,NaN
-32.79897,-56.52905,75.48,"URU603",20181121002000,21.3,71,15.8,6,60,1014.6,NaN,NaN,NaN,NaN
-32.79897,-56.52905,75.48,"URU603",20181121003000,21.3,70,15.6,7,64,1014.6,NaN,NaN,NaN,NaN
-32.79897,-56.52905,75.48,"URU603",20181121004000,21,71,15.5,6,64,1014.7,NaN,NaN,NaN,NaN
-32.79897,-56.52905,75.48,"URU603",20181121005000,20.9,70,15.2,6,63,1014.7,NaN,NaN,NaN,NaN
-34.79015,-56.26633,47.0,"URU608",20181121001000,22.3,55,12.8,11,14,1013.5,NaN,NaN,NaN,NaN
-34.79015,-56.26633,47.0,"URU608",20181121002000,22.2,55,12.6,12,10,1013.6,NaN,NaN,NaN,NaN
-34.79015,-56.26633,47.0,"URU608",20181121003000,22.5,53,12.3,13,8,1013.6,NaN,NaN,NaN,NaN
-34.79015,-56.26633,47.0,"URU608",20181121004000,22.2,53,12.3,13,8,1013.6,NaN,NaN,NaN,NaN
-34.79015,-56.26633,47.0,"URU608",20181121005000,22.2,53,12.3,13,6,1013.6,NaN,NaN,NaN,NaN
-33.25068,-58.0692,19.0,"URU609",20181121001000,20.8,64,13.8,3,26,1013.2,NaN,NaN,NaN,NaN
-33.25068,-58.0692,19.0,"URU609",20181121002000,21.1,64,14,3,34,1013.3,NaN,NaN,NaN,NaN
-33.25068,-58.0692,19.0,"URU609",20181121003000,20.3,70,14.6,3,60,1013.4,NaN,NaN,NaN,NaN
-33.25068,-58.0692,19.0,"URU609",20181121004000,19.9,72,14.6,3,67,1013.6,NaN,NaN,NaN,NaN
-33.25068,-58.0692,19.0,"URU609",20181121005000,19.6,72,14.5,2,72,1013.7,NaN,NaN,NaN,NaN
0.0,0.0,0.0,"URU652",20181121001000,24.1,47,12.1,7,11,1013.6,NaN,NaN,NaN,NaN
0.0,0.0,0.0,"URU652",20181121002000,24.1,47,12.1,7,11,1013.7,NaN,NaN,NaN,NaN
0.0,0.0,0.0,"URU652",20181121003000,24,47,11.9,7,9,1013.7,NaN,NaN,NaN,NaN
0.0,0.0,0.0,"URU652",20181121004000,24,46,11.7,7,14,1013.7,NaN,NaN,NaN,NaN
0.0,0.0,0.0,"URU652",20181121005000,23.9,47,11.7,6,15,1013.8,NaN,NaN,NaN,NaN
-37.131561,-63.253746,128.0,"WUNIADOLFOA2",20181121005550,-40.0,10,NaN,11.1,293,987.0,NaN,NaN, 0,NaN
-38.34576,-68.728142,504.1,"WUNIAELO2",20181121005717,25.6,18,-0.4,33.5,225,1005,NaN,NaN,0.0,NaN
-44.048538,-70.593864,730.0,"WUNIALTOPAL2",20181121004144,None,NaN,None,0,0,1012.3,NaN,NaN,NaN,NaN
-24.721666,-64.188934,491.9,"WUNIANTA19",20181121005514,25.2,73,20,5.0,0,953.2,NaN,NaN, 0,NaN
-34.188038,-59.370674,15.8,"WUNIBAGOBER2",20181121005904,22.5,98,22,0,70,1012.4,NaN,NaN, 0,NaN
-38.671543,-62.03727,81.1,"WUNIBAHABLA8",20181121005333,NaN,NaN,NaN,0,NaN,1006,NaN,NaN,NaN,NaN
-34.977287,-59.846245,52.1,"WUNIBALARIC2",20181121005738,19.9,86,18,0,163,1018.8,NaN,NaN, 0,NaN
-37.844959,-58.257721,98.1,"WUNIBALCARC3",20181121005500,23.1,72,18,9.7,225,1008,NaN,NaN, 0,NaN
-34.548756,-59.078529,15.8,"WUNIBALUJAN3",20181121005918,26.2,62,18,2.9,95,1019,NaN,NaN, 0,NaN
-36.896721,-60.320084,157.9,"WUNIBAOLAVA2",20181121005811,24.2,74,19,1.6,357,1007,NaN,NaN, 0,NaN
-41.138103,-71.320854,890.9,"WUNIBARILOC2",20181121004947,12.5,62,5,12.6,300,1007,NaN,NaN, 0,NaN
-41.104683,-71.472252,815.0,"WUNIBARILOC4",20181121004501,26.3,10,-8,7.2,315,1005,NaN,NaN, 0,NaN
-35.488449,-63.001217,100.9,"WUNIBARIVAD2",20181121005824,23.4,69,17,12.4,45,1008,NaN,NaN, 0,NaN
-36.530006,-56.697277,0.9,"WUNIBASANTA4",20181121005839,NaN,NaN,NaN,0,NaN,1009.4,NaN,NaN,NaN,NaN
-34.392624,-59.110172,39.9,"WUNIBATORRE2",20181121005919,21.5,83,19,0,33,1001.6,NaN,NaN, 0,NaN
-34.758648,-58.37212,18.0,"WUNIBAVILLA9",20181121005909,26.7,51,15.8,0,174,1011,NaN,NaN,0.0,NaN
-35.173153,-58.241684,17.1,"WUNIBRANDSE3",20181121005517,23.4,61,15,8.0,2,1011,NaN,NaN, 0,NaN
-35.200047,-61.015648,75.9,"WUNIBSASGRA2",20181121005757,22.6,56,13,3.2,0,1016,NaN,NaN, 0,NaN
-38.706886,-62.266468,70.1,"WUNIBUENOSA121",20181121005700,24.4,42,11,3.5,83,1006,NaN,NaN, 0,NaN
-35.17841,-59.099373,27.1,"WUNIBUENOSA146",20181121005910,22.9,63,16,0,0,1011,NaN,NaN, 0,NaN
-35.083187,-57.516376,6.1,"WUNIBUENOSA162",20181121005233,21.1,42,7.7,0,94,1011,NaN,NaN,0.0,NaN
-38.554604,-58.73587,14.9,"WUNIBUENOSA163",20181121005814,19.8,36,4.3,4.3,50,1008,NaN,NaN,0.0,NaN
-34.86845,-61.529091,77.1,"WUNIBUENOSA182",20181121005856,23.4,25,2,5.0,42,1009,NaN,NaN, 0,NaN
-35.070179,-62.770428,100.0,"WUNIBUENOSA228",20181121005630,22.0,54,12,1.4,72,1006,NaN,NaN, 0,NaN
-38.551041,-58.733761,27.1,"WUNIBUENOSA249",20181121005812,19.0,68,13,5.6,45,1008,NaN,NaN, 0,NaN
-37.326237,-59.129993,167.9,"WUNIBUENOSA281",20181121004003,24.5,64,17,9.3,0,1008,NaN,NaN, 0,NaN
-34.29211,-58.785873,15.8,"WUNIBUENOSA298",20181121003906,23.7,51,13,8.6,135,1011.2,NaN,NaN, 0,NaN
-34.621742,-60.97681,78.9,"WUNIBUENOSA306",20181121005840,24.2,50,13,9.3,360,1009,NaN,NaN, 0,NaN
-38.26342,-57.838932,18.0,"WUNIBUENOSA333",20181121005910,22.7,75,18,2.6,360,1008,NaN,NaN, 0,NaN
-35.791515,-60.53656,67.1,"WUNIBUENOSA357",20181121004144,None,NaN,None,0,0,1012.3,NaN,NaN,NaN,NaN
-35.424953,-60.893749,75.0,"WUNIBUENOSA358",20181121005752,25.0,51,14,6.1,45,1004.3,NaN,NaN, 0,NaN
-35.120441,-60.474327,50.9,"WUNIBUENOSA378",20181121005214,23.9,52,13,6.1,90,1016,NaN,NaN, 0,NaN
-37.975761,-61.348076,252.1,"WUNIBUENOSA387",20181121005814,21.5,61,14,0,246,1009.4,NaN,NaN, 0,NaN
-34.88707,-60.006058,39.0,"WUNIBUENOSA431",20181121005901,23.7,61,16,6.9,92,1009,NaN,NaN, 0,NaN
-38.693577,-62.28104,70.1,"WUNIBUENOSA436",20181121005806,24.7,54,15,11.6,340,1008,NaN,NaN, 0,NaN
-34.244591,-59.476414,35.1,"WUNIBUENOSA44",20181121005901,21.5,58,13,3.5,315,1009.0,NaN,NaN, 0,NaN
-33.67424,-59.667683,29.0,"WUNIBUENOSA473",20181121005908,24.6,63,17,15.8,45,1012,NaN,NaN, 0,NaN
-34.326611,-58.973209,21.0,"WUNIBUENOSA485",20181121005623,21.1,78,17,1.6,0,1044.9,NaN,NaN, 0,NaN
-38.005531,-59.264118,128.0,"WUNIBUENOSA498",20181121005500,22.6,76,18,7.2,0,1009,NaN,NaN, 0,NaN
-37.958969,-57.748074,103.0,"WUNIBUENOSA504",20181121005820,22.8,71,17,15.8,315,1008,NaN,NaN, 0,NaN
-37.966236,-57.695896,64.0,"WUNIBUENOSA506",20181121005532,22.1,63,15,6.1,225,1008,NaN,NaN, 0,NaN
-34.920635,-60.00172,39.0,"WUNIBUENOSA516",20181121005854,22.9,56,14,3.5,90,1009,NaN,NaN, 0,NaN
-37.66713,-59.197674,256.0,"WUNIBUENOSA520",20181121005504,21.0,82,18,16.1,360,1012,NaN,NaN, 0,NaN
-38.544991,-58.73679,27.1,"WUNIBUENOSA524",20181121004144,None,NaN,None,0,0,1008,NaN,NaN,NaN,NaN
-38.690067,-59.470024,32.9,"WUNIBUENOSA55",20181121005500,17.1,76,13,8.5,141,1006,NaN,NaN, 0,NaN
-38.378223,-60.276321,111.9,"WUNIBUENOSA67",20181121004553,22.9,75,18,12.9,300,1006,NaN,NaN, 0,NaN
-34.649723,-58.660831,29.9,"WUNIBUENOSA84",20181121005920,24.7,48,13,4.0,23,1009,NaN,NaN, 0,NaN
-37.995697,-57.567375,18.0,"WUNIBUENOSA92",20181121005920,0.0,10,-22.1,0,0,1008,NaN,NaN,0.0,NaN
-34.884155,-60.031502,39.0,"WUNIBUENOSA95",20181121005902,22.5,68,16,8.7,45,1009,NaN,NaN, 0,NaN
-31.044863,-64.486343,1085.1,"WUNICAALTOS2",20181121005430,23.8,42,10,9.7,61,1008,NaN,NaN, 0,NaN
-33.119377,-61.707146,61.0,"WUNICASEROS7",20181121005514,24.1,72,19,8.7,58,1008,NaN,NaN, 0,NaN
-30.843506,-61.595501,100.0,"WUNICASTELL1044",20181121005603,22.0,64,15,8.7,225,1009,NaN,NaN, 0,NaN
-28.467934,-65.795349,520.0,"WUNICATAMAR2",20181121005630,28.4,59,20,14.8,45,1004,NaN,NaN, 0,NaN
-34.905003,-60.023544,39.0,"WUNICHIVILC3",20181121005315,25.0,54,15,11.6,2,1009,NaN,NaN, 0,NaN
-42.743633,-65.048958,20.1,"WUNICHUBUTP4",20181121005415,23.4,28,4,9.7,261,996.2,NaN,NaN, 0,NaN
-43.298157,-65.097908,13.1,"WUNICHUBUTR2",20181121005415,21.0,30,3,3.5,23,997,NaN,NaN, 0,NaN
-31.161844,-64.307022,740.1,"WUNICOLN4",20181121005536,24.7,42,11,9.3,40,1010,NaN,NaN, 0,NaN
-31.293501,-64.294662,467.0,"WUNICOLN5",20181121003424,25.0,27,4.7,23.3,0,1003,NaN,NaN,0.0,NaN
-33.538322,-61.115582,92.0,"WUNICONSTIT3",20181121005138,22.5,53,12,6.1,0,1010,NaN,NaN, 0,NaN
-31.074694,-64.49192,997.0,"WUNICORDOBA29",20181121000138,25.0,36,9,8.7,0,1008,NaN,NaN, 0,NaN
-30.983021,-64.493347,1192.1,"WUNICORDOBA34",20181121004144,None,NaN,None,0,0,1008,NaN,NaN,NaN,NaN
-30.971651,-64.486877,1192.1,"WUNICORDOBA35",20181121004144,None,NaN,None,0,0,1008,NaN,NaN,NaN,NaN
-37.472675,-61.949783,239.0,"WUNICORONEL7",20181121005819,23.4,79,20,0,286,1004.3,NaN,NaN, 0,NaN
-31.802462,-64.554802,783.9,"WUNICRDOBAC32",20181121005608,25.3,37,10,11.1,315,1009,NaN,NaN, 0,NaN
-31.087133,-64.503334,997.0,"WUNICRDOBAL3",20181121005557,22.9,46,11,3.5,45,1008,NaN,NaN, 0,NaN
